ID,Name,FullName,URL,Description,Size(KB),IsFork,Created,Updated,Language,Forks,Topics,Mined,Selected,Manual Check,Reproducible/Simulation,Launch + Config (linked),Notes,Complete:,20
R586,myahrs_ros2_driver,CLOBOT-Co-Ltd/myahrs_ros2_driver,https://github.com/CLOBOT-Co-Ltd/myahrs_ros2_driver,,2680,FALSE,2021-06-15T04:44:12Z,2023-10-26T02:26:04Z,C++,4,[],yes,yes,MAYBE,,,,,
R587,ros2-interop-demos,neil-rti/ros2-interop-demos,https://github.com/neil-rti/ros2-interop-demos,Demonstration apps to show ROS2 interoperability with native DDS apps,8151,FALSE,2020-12-16T08:11:43Z,2023-03-08T01:31:06Z,C++,3,[],yes,no,no,,,,,
R588,bittle_ros2,gravesreid/bittle_ros2,https://github.com/gravesreid/bittle_ros2,ROS2 package for Bittle Robot,158,FALSE,2024-01-24T21:35:30Z,2024-07-03T13:27:28Z,Python,2,[],yes,yes,MAYBE,,,,,
R589,ReconROS,Lien182/ReconROS,https://github.com/Lien182/ReconROS,"Easy to use framework for ROS2 FPGA-based hardware acceleration; Supports Pub/Sub communication, Actions and Services and costum ROS Messages",51563,FALSE,2020-04-02T06:24:38Z,2024-06-19T09:41:55Z,Tcl,5,"['communication', 'fpga-board', 'hardware', 'ros2', 'ros2-fpga']",yes,no,no,,,,,
R590,Robot-Contorl-Qt-GUI-With-ROS,Miker2808/Robot-Contorl-Qt-GUI-With-ROS,https://github.com/Miker2808/Robot-Contorl-Qt-GUI-With-ROS,A GUI developed in Qt for a control of a track  based robot that is connected with ROS,7165,FALSE,2020-12-20T11:42:04Z,2024-06-23T16:22:17Z,QML,16,"['cpp', 'gui', 'qml', 'qt', 'qt-quick', 'qt5', 'qtquick', 'ros', 'ros2']",yes,no,no,,,,,
R591,mrp_bench,boschresearch/mrp_bench,https://github.com/boschresearch/mrp_bench,Benchmark for Multi Robot Planning,2267,FALSE,2022-08-10T12:25:12Z,2024-04-28T04:25:59Z,Python,7,"['benchmarking', 'multi-agent-systems', 'navigation', 'robotics', 'ros2']",yes,yes,MAYBE,,,,,
R592,gz-sim,gazebosim/gz-sim,https://github.com/gazebosim/gz-sim,Open source robotics simulator. The latest version of Gazebo.,124881,FALSE,2020-04-15T09:17:50Z,2024-07-05T02:44:34Z,C++,251,"['cpp', 'gazebo', 'gazebosim', 'graphical-interface', 'hacktoberfest', 'ignition-gazebo', 'ignition-libraries', 'ignition-robotics', 'physics', 'rendering', 'robot-simulation', 'robot-simulator', 'robotics', 'robotics-simulation', 'ros', 'ros2', 'simulated-robots', 'simulation']",yes,no,no,,,,,
R593,ros2_tracing-release,ros2-gbp/ros2_tracing-release,https://github.com/ros2-gbp/ros2_tracing-release,Release repository for ros2_tracing packages: https://gitlab.com/ros-tracing/ros2_tracing,5627,FALSE,2020-06-16T13:25:27Z,2024-06-27T10:23:29Z,,4,[],yes,no,no,,,,,
R594,ros2-desktop-vnc,husarion/ros2-desktop-vnc,https://github.com/husarion/ros2-desktop-vnc,Run docker container with Ubuntu 20.04 + ROS 2 and access it over the web browser thanks to noVNC server embedded in the container.,2313,FALSE,2021-08-13T16:16:58Z,2024-06-11T05:53:53Z,Dockerfile,2,"['docker', 'ros2', 'vnc']",yes,no,no,,,,,
R595,rosbot_ros2_firmware,husarion/rosbot_ros2_firmware,https://github.com/husarion/rosbot_ros2_firmware,Micro-ROS powered firmware for STM32F4 microcontroller in ROSbot 2,222,FALSE,2022-10-25T14:14:02Z,2024-03-05T16:59:08Z,C++,2,[],yes,no,no,,,,,
R596,tortoisebot,rigbetellabs/tortoisebot,https://github.com/rigbetellabs/tortoisebot,"TortoiseBot is an extremely learner-friendly and cost-efficient ROS-based Open-sourced Mobile Robot that is capable of doing Teleoperation, Manual as well as Autonomous Mapping, Navigation, Simulation, etc.",39293,FALSE,2021-02-07T20:30:01Z,2024-07-03T00:54:17Z,HTML,32,"['galactic', 'gazebo', 'humble', 'navigation', 'robot', 'robotics', 'ros', 'ros2', 'slam', 'turtlebot', 'turtlebot3']",yes,yes,MAYBE,,,,,
R597,turtlebot2-ros2,igrak34/turtlebot2-ros2,https://github.com/igrak34/turtlebot2-ros2,,4159,FALSE,2022-11-29T12:27:26Z,2024-04-24T17:54:52Z,Python,2,[],yes,yes,MAYBE,,,,,
R598,go1_ros2,kimsooyoung/go1_ros2,https://github.com/kimsooyoung/go1_ros2,Unitree Go1 ROS 2 API && Examples,255,FALSE,2022-11-24T16:14:25Z,2024-02-28T10:27:04Z,C++,2,[],yes,yes,MAYBE,,,,,
R599,pmd-royale-ros,pmdtechnologies/pmd-royale-ros,https://github.com/pmdtechnologies/pmd-royale-ros,pmd 3D ToF Camera ROS2 Package using Royale Libraries,795,FALSE,2023-03-20T23:50:10Z,2024-05-23T15:54:19Z,C++,4,[],yes,yes,MAYBE,,,,,
R600,TurtleBot4Lessons,turtlebot/TurtleBot4Lessons,https://github.com/turtlebot/TurtleBot4Lessons,"Classroom friendly lessons, tutorials, and materials for the TurtleBot4. ",33854,FALSE,2021-12-15T00:40:28Z,2024-04-08T13:08:53Z,Python,6,"['python3', 'robotics', 'ros2', 'turtlebot', 'turtlebot4']",yes,no,no,,,,,
R601,k3lso3_ros2,edgarcamilocamacho/k3lso3_ros2,https://github.com/edgarcamilocamacho/k3lso3_ros2,,27584,FALSE,2021-06-16T12:42:03Z,2021-12-31T15:32:18Z,C,3,[],yes,yes,MAYBE,,,,,
R602,maxon_epos4_ros2,Roboprotos/maxon_epos4_ros2,https://github.com/Roboprotos/maxon_epos4_ros2,ROS 2 metapackage to use maxon EPOS4 motor controllers,692,FALSE,2022-03-31T16:35:07Z,2024-01-30T22:20:01Z,C++,3,[],yes,no,no,,,,,
R603,nanosaur,rnanosaur/nanosaur,https://github.com/rnanosaur/nanosaur,"🦕 nanosaur is a little tracked robot, powered by ROS 2. Made for NVIDIA Jetson",15598,FALSE,2020-12-24T07:44:31Z,2024-06-11T02:33:06Z,Shell,28,"['docker', 'docker-compose', 'docker-container', 'docker-image', 'foxy', 'galactic', 'isaac-ros', 'jetson-nano', 'nanosaur', 'nvidia-jetson', 'nvidia-jetson-nano', 'ros2']",yes,yes,MAYBE,,,,,
R604,multiRobotExploration-RobotArmy,abdulkadrtr/multiRobotExploration-RobotArmy,https://github.com/abdulkadrtr/multiRobotExploration-RobotArmy,"The autonomous exploration army project consists of 1 aerial vehicle and 2 ground vehicles, utilizing ROS 2 and the Gazebo simulation environment.",270,FALSE,2023-04-14T12:32:46Z,2024-07-02T22:14:46Z,Python,5,"['exploration', 'multi-robot', 'multi-robot-exploration', 'ros2', 'ros2-drone']",yes,yes,MAYBE,,,,,
R605,driving_swarm_infrastructure,ovgu-FINken/driving_swarm_infrastructure,https://github.com/ovgu-FINken/driving_swarm_infrastructure,Infrastructure for TB3 on ROS2,79930,FALSE,2020-09-07T07:00:52Z,2024-06-26T08:30:36Z,Python,2,[],yes,no,no,,,,,
R606,ros2-driver,advanced-navigation/ros2-driver,https://github.com/advanced-navigation/ros2-driver,,216,FALSE,2020-11-12T23:42:43Z,2024-07-01T19:21:28Z,C,3,[],yes,no,no,,,,,
R607,hello_ros2,Wkkkkk/hello_ros2,https://github.com/Wkkkkk/hello_ros2,A trival ros2 project. Have Fun!,701,FALSE,2020-04-10T07:18:56Z,2024-01-25T09:41:53Z,C++,2,[],yes,no,no,,,,,
R608,balena-ros2-foxy-desktop,balena-io-examples/balena-ros2-foxy-desktop,https://github.com/balena-io-examples/balena-ros2-foxy-desktop,"An installation of ROS2 Foxy in a container, with a full desktop environment, ready to deploy on balena devices.",2552,FALSE,2021-04-23T22:07:47Z,2023-02-21T20:40:31Z,Dockerfile,3,[],yes,no,no,,,,,
R609,precision_landing_shaping_RL,carlo98/precision_landing_shaping_RL,https://github.com/carlo98/precision_landing_shaping_RL,"Deep reinforcement learning for drone precision landing, docker container for simulation in Gazebo-ROS2 dashing/foxy with PX4-Autopilot RTPS controller.",860,FALSE,2021-11-25T16:26:09Z,2024-06-17T12:55:30Z,Python,6,"['gazebo-ros', 'px4-autopilot', 'reinforcement-learning', 'ros2-dashing', 'ros2-foxy']",yes,no,no,,,,,
R610,icm_20948,Alpaca-zip/icm_20948,https://github.com/Alpaca-zip/icm_20948,ROS/ROS2 package for the ICM-20948 with Seeeduino XIAO.,1022,FALSE,2021-11-01T07:12:44Z,2024-07-01T16:53:47Z,C++,3,"['arduino', 'icm20948', 'imu', 'ros', 'ros2', 'seeeduino-xiao']",yes,yes,MAYBE,,,,,
R611,robotic_arms_ROS2,Robotisim/robotic_arms_ROS2,https://github.com/Robotisim/robotic_arms_ROS2,This repository contains ros2 based robotic arm development and moveit integrations,2303,FALSE,2023-06-27T03:27:16Z,2024-05-09T07:21:59Z,Python,2,"['gazebo', 'moveit2', 'roboticarm', 'ros2']",yes,yes,MAYBE,,,,,
R612,RPIPicoXarm,jondurrant/RPIPicoXarm,https://github.com/jondurrant/RPIPicoXarm,XARM to ROS2 via RPI Pico,4899,FALSE,2024-03-26T12:25:05Z,2024-07-03T13:24:58Z,C++,2,[],yes,no,no,,,,,
R613,robotiq_2f,sequenceplanner/robotiq_2f,https://github.com/sequenceplanner/robotiq_2f,A ROS2 driver for the Robotiq 2f gripper.,669,FALSE,2022-02-13T23:52:22Z,2024-06-27T08:18:50Z,Rust,3,[],yes,yes,MAYBE,,,,,
R614,ros2_sim_comp,09ubberboy90/ros2_sim_comp,https://github.com/09ubberboy90/ros2_sim_comp,A comparison of simulation software for ROS2,667,FALSE,2022-02-21T17:51:50Z,2024-04-24T10:05:38Z,,2,"['robotics', 'ros2', 'simulation']",yes,no,no,,,,,
R615,bcr_bot,blackcoffeerobotics/bcr_bot,https://github.com/blackcoffeerobotics/bcr_bot,"A Gazebo-ROS AMR robot with differential drive, depth camera, IMU and 2D LiDAR",9865,FALSE,2023-06-28T14:49:42Z,2024-07-04T10:33:40Z,Python,21,"['gazebo-ros', 'gazebo-simulator', 'gazebosim', 'gz', 'ignition-gazebo', 'ignition-robotics', 'robotics', 'robotics-simulation', 'ros', 'ros2', 'ros2-humble']",yes,yes,yes,yes,no,,,
R616,ros2_robot_react_app,tasada038/ros2_robot_react_app,https://github.com/tasada038/ros2_robot_react_app,React Application for ROS 2 Robot,709,FALSE,2023-05-13T14:50:18Z,2024-06-27T05:11:12Z,JavaScript,3,"['react', 'ros2']",yes,no,no,,,,,
R617,tudelft_hackathon,remaro-network/tudelft_hackathon,https://github.com/remaro-network/tudelft_hackathon,REMARO Summer School Delft 2022 - Underwater robotics hackathon,305,FALSE,2022-04-25T12:49:15Z,2024-06-29T06:37:38Z,Python,4,"['bluerov2', 'gazebo', 'ignition-gazebo', 'ros2', 'underwater-robotics']",yes,yes,MAYBE,,,,,
R618,yertle,Jerome-Graves/yertle,https://github.com/Jerome-Graves/yertle,A 3D Printed Quadrupedal Robot for Locomotion Research. :turtle:,29703,FALSE,2022-02-20T12:16:23Z,2024-07-03T13:39:35Z,Python,12,"['3d-printing', 'arduino', 'cpp', 'esp32', 'robitics', 'ros', 'ros2', 'simulation', 'spotmicro']",yes,no,no,,,,,
R619,isaac_ros_dnn_stereo_depth,NVIDIA-ISAAC-ROS/isaac_ros_dnn_stereo_depth,https://github.com/NVIDIA-ISAAC-ROS/isaac_ros_dnn_stereo_depth,"NVIDIA-accelerated, deep learned stereo disparity estimation",441,FALSE,2022-07-01T01:51:50Z,2024-07-04T10:18:48Z,C++,6,"['deep-learning', 'gpu', 'jetson', 'nvidia', 'ros2', 'ros2-humble', 'stereo-camera']",yes,yes,MAYBE,,,,,
R620,rpi-robot-ros-foxy,tabris2015/rpi-robot-ros-foxy,https://github.com/tabris2015/rpi-robot-ros-foxy,Repo with packages for a low cost raspberry pi powered robot using ros2 foxy,16690,FALSE,2021-07-18T21:28:32Z,2024-07-01T19:40:46Z,Python,4,[],yes,yes,MAYBE,,,,,
R621,infodev,a-mhamdi/infodev,https://github.com/a-mhamdi/infodev,Julia for general-purpose applications,11010,FALSE,2023-11-19T12:05:32Z,2024-06-07T12:25:16Z,Jupyter Notebook,36,"['docker', 'docker-compose', 'genie', 'julialang', 'jupyterlab', 'makie', 'pluto', 'rclpy', 'ros2']",yes,no,no,,,,,
R622,universal_robot_ign,gezp/universal_robot_ign,https://github.com/gezp/universal_robot_ign,run universal robot in Ignition Gazebo simulator,10862,FALSE,2020-12-31T08:36:04Z,2024-06-29T02:23:32Z,Python,7,"['ignition', 'ignition-gazebo', 'moveit2', 'robotic-arm', 'ros2', 'universal-robot', 'ur']",yes,yes,MAYBE,,,,,
R623,rosbag2_anonymizer,leo-drive/rosbag2_anonymizer,https://github.com/leo-drive/rosbag2_anonymizer,Anonymizer tool for ROS2 bag files with no labeling,7518,FALSE,2024-04-23T19:29:15Z,2024-07-03T09:16:50Z,Python,3,"['anonymize-data', 'ros2']",yes,no,no,,,,,
R624,Hiwonder_xArm_ESP32,migsdigs/Hiwonder_xArm_ESP32,https://github.com/migsdigs/Hiwonder_xArm_ESP32,Control of a Hiwonder 6-Servo xArm Manipulator with an ESP32,83696,FALSE,2023-09-08T07:57:24Z,2024-06-09T14:41:52Z,C++,7,"['esp32', 'microros', 'robotics', 'ros2', 'servo-motor']",yes,yes,MAYBE,,,,,
R625,frontier_exploration,adrian-soch/frontier_exploration,https://github.com/adrian-soch/frontier_exploration,"A frontier exploration module implementied with ROS 2, C++, and Python.",7750,FALSE,2023-03-11T23:25:45Z,2024-06-27T15:31:12Z,Jupyter Notebook,4,"['frontier-exploration', 'pytorch', 'robotics', 'ros2']",yes,yes,MAYBE,,,,,
R626,ROS2_cheat_sheets,nfry321/ROS2_cheat_sheets,https://github.com/nfry321/ROS2_cheat_sheets,"Notes created while learning ROS2, intended for personal reference but made public in case they are useful to others",469,FALSE,2020-10-30T09:57:55Z,2023-07-01T15:02:57Z,,3,[],yes,no,no,,,,,
R627,webots_ros2_spot,METEORITENMAX/webots_ros2_spot,https://github.com/METEORITENMAX/webots_ros2_spot,Webots simulation of the spot,705,FALSE,2022-02-11T16:41:48Z,2023-12-18T11:15:36Z,Python,2,[],yes,yes,MAYBE,,,,,
R628,llama_ros,mgonzs13/llama_ros,https://github.com/mgonzs13/llama_ros,llama.cpp (GGUF LLMs) and llava.cpp (GGUF VLMs) for ROS 2,1991,FALSE,2023-04-01T08:25:02Z,2024-07-05T16:10:47Z,C++,16,"['cpp', 'ggml', 'gguf', 'gpt', 'llama', 'llamacpp', 'llava', 'llavacpp', 'llm', 'ros2', 'vlm']",yes,yes,MAYBE,,,,,
R629,play_motion2,pal-robotics/play_motion2,https://github.com/pal-robotics/play_motion2,A tool to play and handle pre-recorded motions in ROS2,237,FALSE,2023-02-15T15:57:54Z,2024-07-05T05:27:49Z,C++,2,"['manipulators', 'motion-executor', 'motion-planning', 'prerecorded-motion-execution', 'ros2', 'trajectory', 'waypoint-following']",yes,yes,MAYBE,,,,,
R630,ros2_humble_for_mac_M1,jiafeng-1/ros2_humble_for_mac_M1,https://github.com/jiafeng-1/ros2_humble_for_mac_M1,"ros2_hubmle docker image for MAC M1 , Support nvc display rviz2 and rqt...GUI",965,FALSE,2023-11-20T13:46:14Z,2024-06-23T22:51:29Z,Makefile,3,[],yes,no,no,,,,,
R631,ros2_realtime_benchmarks,ros-realtime/ros2_realtime_benchmarks,https://github.com/ros-realtime/ros2_realtime_benchmarks,A project to host ROS 2 real-time benchmark results,123849,FALSE,2022-03-04T07:54:08Z,2024-05-24T18:00:48Z,HTML,3,"['benchmark', 'real-time', 'robotics', 'ros', 'ros2']",yes,no,no,,,,,
R632,ros2_control_solo,stack-of-tasks/ros2_control_solo,https://github.com/stack-of-tasks/ros2_control_solo,,1689,FALSE,2022-08-31T06:00:07Z,2022-10-16T12:27:22Z,Python,4,[],yes,yes,MAYBE,,,,,
R633,drone_racing_ros2,TIERS/drone_racing_ros2,https://github.com/TIERS/drone_racing_ros2,,3413,FALSE,2023-03-03T09:49:39Z,2024-04-26T22:35:22Z,C++,4,[],yes,no,no,,,,,
R634,snp_automate_2023,ros-industrial-consortium/snp_automate_2023,https://github.com/ros-industrial-consortium/snp_automate_2023,Scan 'N Plan Implementation for Demo at Automate 2023,2024,FALSE,2024-03-12T22:03:31Z,2024-05-30T14:59:56Z,Python,6,"['ros-industrial', 'ros2']",yes,yes,MAYBE,,,,,
R635,EPOSx_ROS2,Ar-Ray-code/EPOSx_ROS2,https://github.com/Ar-Ray-code/EPOSx_ROS2,EPOSx Driver for ROS2,7970,FALSE,2021-02-19T14:44:34Z,2023-01-28T02:11:57Z,C,2,"['eposx-ros2', 'maxon', 'motor', 'ros2']",yes,no,no,,,,,
R636,leo_common-ros2,LeoRover/leo_common-ros2,https://github.com/LeoRover/leo_common-ros2,Experimental Common ROS2 packages for Leo Rover.,8069,FALSE,2022-04-07T14:43:51Z,2024-05-12T13:30:22Z,CMake,5,"['robotics', 'ros2', 'ros2-foxy', 'urdf', 'xacro']",yes,yes,MAYBE,,,,,
R637,openvmp,openvmp/openvmp,https://github.com/openvmp/openvmp,"Robotics platform for universal robots that can walk, drive, climb and join bodies to form even bigger robots.",7886,FALSE,2022-09-12T03:08:32Z,2024-04-29T09:33:23Z,C++,4,"['robot', 'robot-platform', 'robotics', 'ros2', 'ros2-humble']",yes,no,no,,,,,
R638,performance_test,ZhenshengLee/performance_test,https://github.com/ZhenshengLee/performance_test,"Apex.AI performance_test for eCAL, FastDDS and Protobuf.",8940,FALSE,2021-04-29T02:30:13Z,2024-05-16T00:45:53Z,C++,4,"['apex', 'apex-performance-plotter', 'ecal', 'performance', 'ros2']",yes,no,no,,,,,
R639,deepracer-pi,larsll/deepracer-pi,https://github.com/larsll/deepracer-pi,A port of the DeepRacer software stack for the Raspberry Pi 4.,2379,FALSE,2024-02-04T18:57:30Z,2024-06-20T15:05:49Z,Python,6,"['deepracer', 'raspberry-pi', 'robotics', 'ros2']",yes,yes,MAYBE,,,,,
R640,pb_rm_simulation,LihanChen2004/pb_rm_simulation,https://github.com/LihanChen2004/pb_rm_simulation,ROS2-Gazebo simulation package leveraging Mid360 and FASTLIO for  navigation.   Contact me (QQ): 757003373,306539,FALSE,2023-10-14T12:52:40Z,2024-07-05T07:05:11Z,C++,2,"['gazebo', 'navigation', 'robomaster', 'sim2real']",yes,no,no,,,,,
R641,ROS2,Arthur22B/ROS2,https://github.com/Arthur22B/ROS2,,37224,FALSE,2023-12-02T11:00:38Z,2023-12-02T11:24:25Z,HTML,2,[],yes,no,no,,,,,
R642,mimick_vendor-release,ros2-gbp/mimick_vendor-release,https://github.com/ros2-gbp/mimick_vendor-release,Release repo for https://github.com/ros2/mimick_vendor,349,FALSE,2020-07-29T13:47:09Z,2024-06-17T14:33:13Z,,4,[],yes,no,no,,,,,
R643,ros_arm_tutorials,jiuyewxy/ros_arm_tutorials,https://github.com/jiuyewxy/ros_arm_tutorials,《ROS机械臂开发与实践》教学源码，涵盖ROS基础、ROS进阶、机械臂Moveit!、视觉抓取等内容。示例均提供Python与C++实现，适配Kinetic、Melodic、Noetic、ROS2 Humble版本.,16329,FALSE,2022-03-03T09:30:14Z,2024-07-04T21:16:38Z,C++,5,"['cpp', 'moveit', 'python', 'robotics', 'ros', 'ros2', 'ros2-humble']",yes,yes,MAYBE,,,,,
R644,respeaker_ros,hcrlab/respeaker_ros,https://github.com/hcrlab/respeaker_ros,ROS2 wrapper for the ReSpeaker 4 Mic Array,822,FALSE,2023-08-29T22:22:00Z,2024-07-04T13:07:49Z,Python,2,[],yes,yes,MAYBE,,,,,
R645,IFRA_ConveyorBelt,IFRA-Cranfield/IFRA_ConveyorBelt,https://github.com/IFRA-Cranfield/IFRA_ConveyorBelt,This repository provides a simple ROS2 Gazebo plugin that simulates the behaviour of a Conveyor Belt in a Gazebo environment.,473,FALSE,2023-06-05T15:35:24Z,2024-06-30T10:32:37Z,C++,6,"['automation', 'belt', 'conveyor', 'gazebo', 'humble', 'plugin', 'robot', 'robotics', 'ros', 'ros2', 'simulation']",yes,yes,yes,yes,no,,,
R646,vehicle_ros_driver_generator,pixmoving-moveit/vehicle_ros_driver_generator,https://github.com/pixmoving-moveit/vehicle_ros_driver_generator,generate ROS/ROS2 node based on DBC files,478,FALSE,2023-05-10T01:33:00Z,2024-05-09T03:07:09Z,Python,2,"['canbus', 'ros', 'ros2', 'self-driving-car']",yes,yes,MAYBE,,,,,
R647,o3de-rgl-gem,RobotecAI/o3de-rgl-gem,https://github.com/RobotecAI/o3de-rgl-gem,Robotec GPU Lidar for O3DE,37793,FALSE,2023-01-26T19:23:33Z,2024-07-05T12:12:56Z,C++,4,"['gem', 'lidar', 'o3de', 'robotics', 'ros2', 'simulation']",yes,no,no,,,,,
R648,ros2-fusion-engine-driver,PointOneNav/ros2-fusion-engine-driver,https://github.com/PointOneNav/ros2-fusion-engine-driver,ROS 2 driver for Point One FusionEngine protocol and devices.,410,FALSE,2022-11-18T10:58:06Z,2024-05-03T16:11:56Z,C++,3,[],yes,no,no,,,,,
R649,norlab_xsens_driver,norlab-ulaval/norlab_xsens_driver,https://github.com/norlab-ulaval/norlab_xsens_driver,Driver for xsens IMUs compatible with ROS 2,309,FALSE,2022-11-11T21:07:27Z,2024-07-03T09:32:07Z,Python,4,"['imu', 'imu-sensor', 'robotics', 'ros2']",yes,yes,MAYBE,,,,,
R650,ros2-end-to-end,HarunTeper/ros2-end-to-end,https://github.com/HarunTeper/ros2-end-to-end,,1534,FALSE,2022-09-08T20:10:32Z,2022-11-10T07:39:35Z,Python,3,[],yes,no,no,,,,,
R651,iknet,youtalk/iknet,https://github.com/youtalk/iknet,Inverse kinematics estimation of ROBOTIS Open Manipulator X with neural networks,7076,FALSE,2021-01-02T02:07:14Z,2024-05-19T07:36:16Z,Python,4,"['dynamixel', 'jetson-nano', 'neural-network', 'pytorch', 'robotis', 'ros2']",yes,no,no,,,,,
R652,acceleration_firmware_kr260,ros-acceleration/acceleration_firmware_kr260,https://github.com/ros-acceleration/acceleration_firmware_kr260,KR260 Ubuntu 22.04 firmware. Package for enabling hardware acceleration capabilities in ROS 2 Humble with KR260 and Ubuntu 22.04.,23253,FALSE,2022-06-27T14:49:49Z,2024-03-02T10:57:59Z,CMake,7,"['fpga', 'hardware', 'hardware-acceleration', 'ros', 'ros2', 'ubuntu']",yes,no,no,,,,,
R653,Nindamani-the-weed-removal-robot,AutoRoboCulture/Nindamani-the-weed-removal-robot,https://github.com/AutoRoboCulture/Nindamani-the-weed-removal-robot,"Nindamani, the AI based mechanically weed removal robot",25116,FALSE,2019-11-19T07:13:34Z,2024-06-04T16:35:41Z,Python,31,"['artificial-intelligence', 'autoroboculture', 'delta-robot', 'jetson-nano-developer-kit', 'machine-learning', 'neuralnetwork', 'python3', 'robotics', 'ros', 'ros2', 'tensorflow', 'ubuntu-bionic', 'weed-segmetation']",yes,yes,MAYBE,,,,,
R654,QUTMS_Driverless,QUT-Motorsport/QUTMS_Driverless,https://github.com/QUT-Motorsport/QUTMS_Driverless,"Welcome to the QUTMS Driverless team repository, used to develop perception, planning and control pipelines in ROS2 for a driverless FSAE racecar",378097,FALSE,2021-04-16T03:18:19Z,2024-07-03T05:52:54Z,Python,4,"['autonomous-vehicles', 'control-systems', 'cpp', 'machine-learning', 'navigation', 'python', 'ros', 'ros2', 'slam']",yes,no,no,,,,,
R655,scale_truck_control_ros2,AveesLab/scale_truck_control_ros2,https://github.com/AveesLab/scale_truck_control_ros2,,5426,FALSE,2023-02-20T11:39:13Z,2024-04-22T07:51:32Z,C++,2,[],yes,yes,MAYBE,,,,,
R656,RTK_GPS_NTRIP,olvdhrm/RTK_GPS_NTRIP,https://github.com/olvdhrm/RTK_GPS_NTRIP,System built on ROS2 Humble distribution to utilize NTRIP for a RTK Global Navigation Satelite System (GNSS),184,FALSE,2023-02-24T10:29:26Z,2024-06-05T13:38:09Z,C++,4,"['gps', 'ntrip', 'ros2', 'ros2-humble', 'rtk']",yes,yes,MAYBE,,,,,
R657,balena-ros2-foxy-base,balena-io-examples/balena-ros2-foxy-base,https://github.com/balena-io-examples/balena-ros2-foxy-base,"A basic installation of ROS2 Foxy in a container, ready to deploy on balena devices.",161,FALSE,2021-04-19T21:15:18Z,2023-10-25T13:00:16Z,Dockerfile,2,[],yes,no,no,,,,,
